name,uid,code,parent,shortName,level,openingDate
Kabaya Village,uuopCAbrPsR,Kabaya Village,pqIdy7Latw5,Kabaya,6,01-01-00
Nengo Village,KweCCxqIvHT,Nengo Village,pqIdy7Latw5,Nengo,6,01-01-00
Kavumu Cell,maIOWKV5A6o,Kavumu Cell,UndT3QV7x3d,Kavumu,5,01-01-00
Gatovu Village,HNwgRcEfeEE,Gatovu Village,maIOWKV5A6o,Gatovu,6,01-01-00
Karema Village,Tt9F1vN3eFL,Karema Village,maIOWKV5A6o,Karema,6,01-01-00
Karuriza Village,y4cXk1He3tz,Karuriza Village,maIOWKV5A6o,Karuriza,6,01-01-00
Mutaboneka Village,PoMTDcUNQJx,Mutaboneka Village,maIOWKV5A6o,Mutaboneka,6,01-01-00
Rugeshi Village,E6lpN7HxyGi,Rugeshi Village,maIOWKV5A6o,Rugeshi,6,01-01-00
Nyagisozi Cell,D95R2ueJLnt,Nyagisozi Cell,UndT3QV7x3d,Nyagisozi,5,01-01-00
Cyasure Village,jyOVkeXFnQ0,Cyasure Village,D95R2ueJLnt,Cyasure,6,01-01-00
Gora Village,nMW95tthW1d,Gora Village,D95R2ueJLnt,Gora,6,01-01-00
Kabwenge Village,fqxvvFUaGeJ,Kabwenge Village,D95R2ueJLnt,Kabwenge,6,01-01-00
Kirezi Village,ZS3DXAAoTlH,Kirezi Village,D95R2ueJLnt,Kirezi,6,01-01-00
Rurembo Village,Alqp9nUMnUa,Rurembo Village,D95R2ueJLnt,Rurembo,6,01-01-00
Sahara Cell,KzEhsNkstfF,Sahara Cell,UndT3QV7x3d,Sahara,5,01-01-00
Nyarubuye Village,CitOLxvwH17,Nyarubuye Village,KzEhsNkstfF,Nyarubuye,6,01-01-00
Nyiragaju Village,YNS8f3pvvsa,Nyiragaju Village,KzEhsNkstfF,Nyiragaju,6,01-01-00
Rubaya Village,B5Z9x2QbvLR,Rubaya Village,KzEhsNkstfF,Rubaya,6,01-01-00
Ryamukutsi Village,uB5TBYtORlS,Ryamukutsi Village,KzEhsNkstfF,Ryamukutsi,6,01-01-00
Cyuve Sector,DRleZz0oTlK,Cyuve Sector,cW3vbipf30v,Cyuve,4,01-01-00
Bukinanyana Cell,GJgcOUH6s9M,Bukinanyana Cell,DRleZz0oTlK,Bukinanyana,5,01-01-00
Bubandu Village,GLrOJVqHWLa,Bubandu Village,GJgcOUH6s9M,Bubandu,6,01-01-00
Mubwiza Village,ZdDkUbvIGLm,Mubwiza Village,GJgcOUH6s9M,Mubwiza,6,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,GJgcOUH6s9M,Murambi,6,01-01-00
Mwidagaduro Village,nkvzyP5jMiL,Mwidagaduro Village,GJgcOUH6s9M,Mwidagaduro,6,01-01-00
Mwirongi Village,TqiqVftMDIF,Mwirongi Village,GJgcOUH6s9M,Mwirongi,6,01-01-00
Rugeshi Village,E6lpN7HxyGi,Rugeshi Village,GJgcOUH6s9M,Rugeshi,6,01-01-00
Buruba Cell,yzAHTMIHr8i,Buruba Cell,DRleZz0oTlK,Buruba,5,01-01-00
Bazizana Village,USt4nfqOosP,Bazizana Village,yzAHTMIHr8i,Bazizana,6,01-01-00
Kabahama Village,I3d5ydLlCgA,Kabahama Village,yzAHTMIHr8i,Kabahama,6,01-01-00
Kamenantare Village,fV6P3BMNfFe,Kamenantare Village,yzAHTMIHr8i,Kamenantare,6,01-01-00
Ruhindinka Village,C0F8lY7QhtL,Ruhindinka Village,yzAHTMIHr8i,Ruhindinka,6,01-01-00
Rutemba Village,pBMTr4U4I0W,Rutemba Village,yzAHTMIHr8i,Rutemba,6,01-01-00
Ruvumu Village,ynvFCfQ1Dro,Ruvumu Village,yzAHTMIHr8i,Ruvumu,6,01-01-00
Cyanya Cell,pLryzuXoUaI,Cyanya Cell,DRleZz0oTlK,Cyanya,5,01-01-00
Kabaya Village,uuopCAbrPsR,Kabaya Village,pLryzuXoUaI,Kabaya,6,01-01-00
Karugabanya Village,fbm9pXu8KtT,Karugabanya Village,pLryzuXoUaI,Karugabanya,6,01-01-00
Kayange Village,iNSY6LkzI2X,Kayange Village,pLryzuXoUaI,Kayange,6,01-01-00
Kibande Village,iqW6wGQ8v9c,Kibande Village,pLryzuXoUaI,Kibande,6,01-01-00
Mubari Village,lPUeseWYcB2,Mubari Village,pLryzuXoUaI,Mubari,6,01-01-00
Mubuga Village,mSC7Tbw1IM2,Mubuga Village,pLryzuXoUaI,Mubuga,6,01-01-00
Mugarama Village,tFWG1npHrWW,Mugarama Village,pLryzuXoUaI,Mugarama,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,pLryzuXoUaI,Rebero,6,01-01-00
Ruhehe Village,WAu2JD7wjpX,Ruhehe Village,pLryzuXoUaI,Ruhehe,6,01-01-00
Kabeza Cell,mpFMbPQ9noF,Kabeza Cell,DRleZz0oTlK,Kabeza,5,01-01-00
Bucuzi Village,tcLQFFiGNWe,Bucuzi Village,mpFMbPQ9noF,Bucuzi,6,01-01-00
Gashangiro Village,loKg0k3fujI,Gashangiro Village,mpFMbPQ9noF,Gashangiro,6,01-01-00
Kareba Village,uUsq8EELgaI,Kareba Village,mpFMbPQ9noF,Kareba,6,01-01-00
Karinzi Village,muKGbUzieRV,Karinzi Village,mpFMbPQ9noF,Karinzi,6,01-01-00
Karunyura Village,hvPoVEnz9DU,Karunyura Village,mpFMbPQ9noF,Karunyura,6,01-01-00
Kungo Village,SeaGAl9tqN1,Kungo Village,mpFMbPQ9noF,Kungo,6,01-01-00
Migeshi Cell,ROaDZzsCvwU,Migeshi Cell,DRleZz0oTlK,Migeshi,5,01-01-00
Buremu Village,vj8uiRBb5D4,Buremu Village,ROaDZzsCvwU,Buremu,6,01-01-00
Gakenke Village,yLE94EhySZr,Gakenke Village,ROaDZzsCvwU,Gakenke,6,01-01-00
Kabaya Village,uuopCAbrPsR,Kabaya Village,ROaDZzsCvwU,Kabaya,6,01-01-00
Kamanga Village,KT7hZr8X018,Kamanga Village,ROaDZzsCvwU,Kamanga,6,01-01-00
Kiviriza Village,h68fGumHkC9,Kiviriza Village,ROaDZzsCvwU,Kiviriza,6,01-01-00
Mugari Village,et0Iw3tYLX9,Mugari Village,ROaDZzsCvwU,Mugari,6,01-01-00
Nyaruyaga Village,jILHECkHipn,Nyaruyaga Village,ROaDZzsCvwU,Nyaruyaga,6,01-01-00
Rabika Village,kngmnjsWvEG,Rabika Village,ROaDZzsCvwU,Rabika,6,01-01-00
Rwebeya Cell,C0nMX4DmOdp,Rwebeya Cell,DRleZz0oTlK,Rwebeya,5,01-01-00
Marantima Village,TkpR57PU5Wj,Marantima Village,C0nMX4DmOdp,Marantima,6,01-01-00
Mubuga Village,mSC7Tbw1IM2,Mubuga Village,C0nMX4DmOdp,Mubuga,6,01-01-00
Nganzo Village,RGiRhNPdSum,Nganzo Village,C0nMX4DmOdp,Nganzo,6,01-01-00
Nyarubande Village,MA7nSaofC6l,Nyarubande Village,C0nMX4DmOdp,Nyarubande,6,01-01-00
Nyiraruhengeri Village,yD7aXKFFTw4,Nyiraruhengeri Village,C0nMX4DmOdp,Nyiraruhengeri,6,01-01-00
Gacaca Sector,mQat90BJl5J,Gacaca Sector,cW3vbipf30v,Gacaca,4,01-01-00
Gakoro Cell,pYcQp5uk0mE,Gakoro Cell,mQat90BJl5J,Gakoro,5,01-01-00
Butunda Village,iZCgsDpDECu,Butunda Village,pYcQp5uk0mE,Butunda,6,01-01-00
Cyiri Village,q93lKEy8LY5,Cyiri Village,pYcQp5uk0mE,Cyiri,6,01-01-00
Gahama Village,gNXLbjXIBIV,Gahama Village,pYcQp5uk0mE,Gahama,6,01-01-00
Murora Village,XfFYjWJ3KU1,Murora Village,pYcQp5uk0mE,Murora,6,01-01-00
Murundo Village,EKpBbcfQeop,Murundo Village,pYcQp5uk0mE,Murundo,6,01-01-00
Nkomero Village,tNix4l8nLRR,Nkomero Village,pYcQp5uk0mE,Nkomero,6,01-01-00
Gasakuza Cell,MwI1zdIaHFy,Gasakuza Cell,mQat90BJl5J,Gasakuza,5,01-01-00
Gasenyi Village,zbJLcYj7TqP,Gasenyi Village,MwI1zdIaHFy,Gasenyi,6,01-01-00
Gataba Village,DZ9v3XGWTvT,Gataba Village,MwI1zdIaHFy,Gataba,6,01-01-00
Karushenyi Village,HmAWFLtgVAF,Karushenyi Village,MwI1zdIaHFy,Karushenyi,6,01-01-00
Nyamugari Village,HMxOXzoRIbk,Nyamugari Village,MwI1zdIaHFy,Nyamugari,6,01-01-00
Ruhasa Village,NFe5ZUqdmNf,Ruhasa Village,MwI1zdIaHFy,Ruhasa,6,01-01-00
Rurambo Village,ZD6x6oyPNf6,Rurambo Village,MwI1zdIaHFy,Rurambo,6,01-01-00
Kabirizi Cell,yzMbCOBg0tw,Kabirizi Cell,mQat90BJl5J,Kabirizi,5,01-01-00
Gitovu Village,ScKqStu7Ccn,Gitovu Village,yzMbCOBg0tw,Gitovu,6,01-01-00
Kabushanda Village,FLlg9LgBgyn,Kabushanda Village,yzMbCOBg0tw,Kabushanda,6,01-01-00
Kanama Village,hjErwGrFC7O,Kanama Village,yzMbCOBg0tw,Kanama,6,01-01-00
Karama Village,cOltMyVOGVg,Karama Village,yzMbCOBg0tw,Karama,6,01-01-00
Mata Village,wXIQVYLJA7G,Mata Village,yzMbCOBg0tw,Mata,6,01-01-00
Mukungwa Village,pDR63Eg9AEt,Mukungwa Village,yzMbCOBg0tw,Mukungwa,6,01-01-00
Rungu Village,zwbEiNlCBft,Rungu Village,yzMbCOBg0tw,Rungu,6,01-01-00
Karwasa Cell,mRg7UsXaRIn,Karwasa Cell,mQat90BJl5J,Karwasa,5,01-01-00
Burengo Village,GVHxw70ticJ,Burengo Village,mRg7UsXaRIn,Burengo,6,01-01-00
Kabukende Village,wjWEsjA7K2F,Kabukende Village,mRg7UsXaRIn,Kabukende,6,01-01-00
Karambi Village,jKV2WPUX10j,Karambi Village,mRg7UsXaRIn,Karambi,6,01-01-00
Kavumu Village,iHlqYNeLWPw,Kavumu Village,mRg7UsXaRIn,Kavumu,6,01-01-00
Sarazi Village,dMkNWifpbLc,Sarazi Village,mRg7UsXaRIn,Sarazi,6,01-01-00
Gashaki Sector,Gz4wMboJ9QF,Gashaki Sector,cW3vbipf30v,Gashaki,4,01-01-00
Kigabiro Cell,sGw0gvp4oYl,Kigabiro Cell,Gz4wMboJ9QF,Kigabiro,5,01-01-00
Birwa Village,PaEwXhZkpPH,Birwa Village,sGw0gvp4oYl,Birwa,6,01-01-00
Butate Village,GPWAh19kTpI,Butate Village,sGw0gvp4oYl,Butate,6,01-01-00
Buzoza Village,frz1YdAGaTz,Buzoza Village,sGw0gvp4oYl,Buzoza,6,01-01-00
Kavumu Village,iHlqYNeLWPw,Kavumu Village,sGw0gvp4oYl,Kavumu,6,01-01-00
Musekera Village,JjhVH12JwmG,Musekera Village,sGw0gvp4oYl,Musekera,6,01-01-00
Shanga Village,jeBbd35gfeK,Shanga Village,sGw0gvp4oYl,Shanga,6,01-01-00
Kivumu Cell,kZaUu4odajt,Kivumu Cell,Gz4wMboJ9QF,Kivumu,5,01-01-00
Burango Village,pbb06mqxdZ1,Burango Village,kZaUu4odajt,Burango,6,01-01-00
Kamatete Village,AVarodVpQin,Kamatete Village,kZaUu4odajt,Kamatete,6,01-01-00
Makara Village,Nk47mPa3hby,Makara Village,kZaUu4odajt,Makara,6,01-01-00
Nyakariba Village,ygYfOTCFK4Y,Nyakariba Village,kZaUu4odajt,Nyakariba,6,01-01-00
Ruhehe Village,WAu2JD7wjpX,Ruhehe Village,kZaUu4odajt,Ruhehe,6,01-01-00
Mbwe Cell,sQwx8rTmWnO,Mbwe Cell,Gz4wMboJ9QF,Mbwe,5,01-01-00
Budiho Village,iW6pwMPCEFS,Budiho Village,sQwx8rTmWnO,Budiho,6,01-01-00
Gatete Village,WBSalfhNdpP,Gatete Village,sQwx8rTmWnO,Gatete,6,01-01-00
Kamato Village,TkILchpNN7f,Kamato Village,sQwx8rTmWnO,Kamato,6,01-01-00
Kanzo Village,ZFXPVnmhHAL,Kanzo Village,sQwx8rTmWnO,Kanzo,6,01-01-00
Ngambi Village,JILkggPDqLl,Ngambi Village,sQwx8rTmWnO,Ngambi,6,01-01-00
Raro Village,Y5QKlwGE2Nw,Raro Village,sQwx8rTmWnO,Raro,6,01-01-00
Muharuro Cell,VJoR0FpT49o,Muharuro Cell,Gz4wMboJ9QF,Muharuro,5,01-01-00
Bugabo Village,szwHtPNFhOr,Bugabo Village,VJoR0FpT49o,Bugabo,6,01-01-00
Karuganda Village,oqXDSakwm8X,Karuganda Village,VJoR0FpT49o,Karuganda,6,01-01-00
Kibinyogote Village,EKk8Vnrp2iu,Kibinyogote Village,VJoR0FpT49o,Kibinyogote,6,01-01-00
Mucaca Village,UsvYtfaBLkQ,Mucaca Village,VJoR0FpT49o,Mucaca,6,01-01-00
Murandi Village,rOwpviuCUUa,Murandi Village,VJoR0FpT49o,Murandi,6,01-01-00
Gataraga Sector,lJxlNccNCrX,Gataraga Sector,cW3vbipf30v,Gataraga,4,01-01-00
Mudakama Cell,Sy6susbL640,Mudakama Cell,lJxlNccNCrX,Mudakama,5,01-01-00
Gakuku Village,VzjaiXYDiAi,Gakuku Village,Sy6susbL640,Gakuku,6,01-01-00
Kagongo Village,ZyNybGLPpRT,Kagongo Village,Sy6susbL640,Kagongo,6,01-01-00
Kararo Village,w7qpj5MGquH,Kararo Village,Sy6susbL640,Kararo,6,01-01-00
Mikingo Village,SRVVVh7D6C3,Mikingo Village,Sy6susbL640,Mikingo,6,01-01-00
Rubaka Village,jQbmosttHGl,Rubaka Village,Sy6susbL640,Rubaka,6,01-01-00
Murago Cell,UueY0kJqX5u,Murago Cell,lJxlNccNCrX,Murago,5,01-01-00
Karurambi Village,mXO6utFyGc0,Karurambi Village,UueY0kJqX5u,Karurambi,6,01-01-00
Manjari Village,zAtfe8COpQw,Manjari Village,UueY0kJqX5u,Manjari,6,01-01-00
Rukingo Village,fSS1zJlfcN2,Rukingo Village,UueY0kJqX5u,Rukingo,6,01-01-00
Rusambu Village,ZbmV2zAunNl,Rusambu Village,UueY0kJqX5u,Rusambu,6,01-01-00
Rwinzovu Village,Pj45gySD7wH,Rwinzovu Village,UueY0kJqX5u,Rwinzovu,6,01-01-00
Rubindi Cell,yiSxcgR3IYC,Rubindi Cell,lJxlNccNCrX,Rubindi,5,01-01-00
Butakanyundo Village,nMthUmmAPvV,Butakanyundo Village,yiSxcgR3IYC,Butakanyundo,6,01-01-00
Gacondo Village,mQayel09bxY,Gacondo Village,yiSxcgR3IYC,Gacondo,6,01-01-00
Gataraga Village,z97cGugXI0v,Gataraga Village,yiSxcgR3IYC,Gataraga,6,01-01-00
Kabaya Village,uuopCAbrPsR,Kabaya Village,yiSxcgR3IYC,Kabaya,6,01-01-00
Kaberege Village,SK20sV6Rf51,Kaberege Village,yiSxcgR3IYC,Kaberege,6,01-01-00
Rungu Cell,hAKm8AoiuO2,Rungu Cell,lJxlNccNCrX,Rungu,5,01-01-00
Gahira Village,vOITyMgwngQ,Gahira Village,hAKm8AoiuO2,Gahira,6,01-01-00
Gatondori Village,AiUXShJPIh0,Gatondori Village,hAKm8AoiuO2,Gatondori,6,01-01-00
Gatovu Village,HNwgRcEfeEE,Gatovu Village,hAKm8AoiuO2,Gatovu,6,01-01-00
Kampande Village,r9i1GyybGOk,Kampande Village,hAKm8AoiuO2,Kampande,6,01-01-00
Nyarubande Village,MA7nSaofC6l,Nyarubande Village,hAKm8AoiuO2,Nyarubande,6,01-01-00
Kimonyi Sector,jy1N5EvPm9d,Kimonyi Sector,cW3vbipf30v,Kimonyi,4,01-01-00
Birira Cell,RDOPjKZhjXT,Birira Cell,jy1N5EvPm9d,Birira,5,01-01-00
Gakoro Village,ragnBMktZce,Gakoro Village,RDOPjKZhjXT,Gakoro,6,01-01-00
Kabagoyi Village,fFN659NhBZP,Kabagoyi Village,RDOPjKZhjXT,Kabagoyi,6,01-01-00
Kadahenda Village,tdfgHwaDvDk,Kadahenda Village,RDOPjKZhjXT,Kadahenda,6,01-01-00
Mbugayera Village,H3MXjPjMdqO,Mbugayera Village,RDOPjKZhjXT,Mbugayera,6,01-01-00
Rurembo Village,Alqp9nUMnUa,Rurembo Village,RDOPjKZhjXT,Rurembo,6,01-01-00
Buramira Cell,l9hHUs26gK5,Buramira Cell,jy1N5EvPm9d,Buramira,5,01-01-00
Kabaya Village,uuopCAbrPsR,Kabaya Village,l9hHUs26gK5,Kabaya,6,01-01-00
Kagwene Village,dgr11tPfyhu,Kagwene Village,l9hHUs26gK5,Kagwene,6,01-01-00
Kamugeni Village,y1tvOZAV64X,Kamugeni Village,l9hHUs26gK5,Kamugeni,6,01-01-00
Nyiramuyenzi Village,voJkuUIHBhf,Nyiramuyenzi Village,l9hHUs26gK5,Nyiramuyenzi,6,01-01-00
Ruhinga Village,itByyaqDHwO,Ruhinga Village,l9hHUs26gK5,Ruhinga,6,01-01-00
Kivumu Cell,kZaUu4odajt,Kivumu Cell,jy1N5EvPm9d,Kivumu,5,01-01-00
Masoro Village,IzOqpv98p0I,Masoro Village,kZaUu4odajt,Masoro,6,01-01-00
Muregeya Village,WAJEKNQZCHR,Muregeya Village,kZaUu4odajt,Muregeya,6,01-01-00
Musezero Village,PMEsYIDFbNG,Musezero Village,kZaUu4odajt,Musezero,6,01-01-00
Ndorahe Village,JnBpu9B0KCh,Ndorahe Village,kZaUu4odajt,Ndorahe,6,01-01-00
Nyamugari Village,HMxOXzoRIbk,Nyamugari Village,kZaUu4odajt,Nyamugari,6,01-01-00
Mbizi Cell,ngnVPwipK5T,Mbizi Cell,jy1N5EvPm9d,Mbizi,5,01-01-00
Buhuma Village,Lk05KIgUj6h,Buhuma Village,ngnVPwipK5T,Buhuma,6,01-01-00
Bushubi Village,dxDSkXw7AlL,Bushubi Village,ngnVPwipK5T,Bushubi,6,01-01-00
Gatumo Village,qJMcRxdXJxl,Gatumo Village,ngnVPwipK5T,Gatumo,6,01-01-00
Rugondo Village,seN8I1wIrQN,Rugondo Village,ngnVPwipK5T,Rugondo,6,01-01-00
Kinigi Sector,e2Pko8gec3O,Kinigi Sector,cW3vbipf30v,Kinigi,4,01-01-00
Bisoke Cell,OFuwIl6qiew,Bisoke Cell,e2Pko8gec3O,Bisoke,5,01-01-00
Bunyenyeri Village,dPZ0F4vFj0V,Bunyenyeri Village,OFuwIl6qiew,Bunyenyeri,6,01-01-00
Kamata Village,adueRkJMgjb,Kamata Village,OFuwIl6qiew,Kamata,6,01-01-00
Karambi Village,jKV2WPUX10j,Karambi Village,OFuwIl6qiew,Karambi,6,01-01-00
Kazi Village,YKFlcoNTDKz,Kazi Village,OFuwIl6qiew,Kazi,6,01-01-00
Kumazi Village,KP5v3emGuOD,Kumazi Village,OFuwIl6qiew,Kumazi,6,01-01-00
Shonero Village,ez8KgUmsrJ2,Shonero Village,OFuwIl6qiew,Shonero,6,01-01-00
Susa Village,gmjZFfuenIO,Susa Village,OFuwIl6qiew,Susa,6,01-01-00
Kaguhu Cell,wW4alNMLY4x,Kaguhu Cell,e2Pko8gec3O,Kaguhu,5,01-01-00
Kabeza Village,VR3JtjKFuer,Kabeza Village,wW4alNMLY4x,Kabeza,6,01-01-00
Kaniga Village,qrVBwONy4JO,Kaniga Village,wW4alNMLY4x,Kaniga,6,01-01-00
Impano Village,iVoaB6etMcH,Impano Village,wW4alNMLY4x,Impano,6,01-01-00
Musingi Village,t8mJ5XXTwMa,Musingi Village,wW4alNMLY4x,Musingi,6,01-01-00
Myase Village,rDSZiPOiVaj,Myase Village,wW4alNMLY4x,Myase,6,01-01-00
Nyarusizi Village,rw6pwzzaweo,Nyarusizi Village,wW4alNMLY4x,Nyarusizi,6,01-01-00
Nyundo Village,w7EinCsjlEv,Nyundo Village,wW4alNMLY4x,Nyundo,6,01-01-00
Rugeshi Village,E6lpN7HxyGi,Rugeshi Village,wW4alNMLY4x,Rugeshi,6,01-01-00
Ruginga Village,F6OjgB4E2i2,Ruginga Village,wW4alNMLY4x,Ruginga,6,01-01-00
Rurembo Village,Alqp9nUMnUa,Rurembo Village,wW4alNMLY4x,Rurembo,6,01-01-00
Kampanga Cell,OXU0fJwSr97,Kampanga Cell,e2Pko8gec3O,Kampanga,5,01-01-00
Kamakara Village,G7RVBATUjVc,Kamakara Village,OXU0fJwSr97,Kamakara,6,01-01-00
Muhe Village,PszVZHBgnxg,Muhe Village,OXU0fJwSr97,Muhe,6,01-01-00
Nyarubande Village,MA7nSaofC6l,Nyarubande Village,OXU0fJwSr97,Nyarubande,6,01-01-00
Nyejoro Village,aHSe4N5fpOi,Nyejoro Village,OXU0fJwSr97,Nyejoro,6,01-01-00
Rubara Village,dTskRNGoN3O,Rubara Village,OXU0fJwSr97,Rubara,6,01-01-00
Rugi Village,RMTKrSFfSTI,Rugi Village,OXU0fJwSr97,Rugi,6,01-01-00
Rutindo Village,Q649H7hBIoD,Rutindo Village,OXU0fJwSr97,Rutindo,6,01-01-00
Nyabigoma Cell,IH0HAVECz5a,Nyabigoma Cell,e2Pko8gec3O,Nyabigoma,5,01-01-00
Cyabirego Village,ZZ1gV4iQE16,Cyabirego Village,IH0HAVECz5a,Cyabirego,6,01-01-00
Gahura Village,GuiwK5iYUdf,Gahura Village,IH0HAVECz5a,Gahura,6,01-01-00
Gasizi Village,aklBWLWU6JW,Gasizi Village,IH0HAVECz5a,Gasizi,6,01-01-00
Kabatwa Village,B11jjrx1Kb8,Kabatwa Village,IH0HAVECz5a,Kabatwa,6,01-01-00
Karyasenge Village,mIdbpbX8hcH,Karyasenge Village,IH0HAVECz5a,Karyasenge,6,01-01-00
Mitobo Village,pNOhkfyryeB,Mitobo Village,IH0HAVECz5a,Mitobo,6,01-01-00
Nyakagezi Village,YZR259fJsBr,Nyakagezi Village,IH0HAVECz5a,Nyakagezi,6,01-01-00
Nyakigina Village,CSFAPoUtIMg,Nyakigina Village,IH0HAVECz5a,Nyakigina,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,IH0HAVECz5a,Rebero,6,01-01-00
Nyonirima Cell,RCPMr9HeXkV,Nyonirima Cell,e2Pko8gec3O,Nyonirima,5,01-01-00
Bazizana Village,USt4nfqOosP,Bazizana Village,RCPMr9HeXkV,Bazizana,6,01-01-00
Butorwa I Village,j6UVQXzF5cf,Butorwa I Village,RCPMr9HeXkV,Butorwa I,6,01-01-00
Butorwa II Village,g9LV5RJO4hN,Butorwa II Village,RCPMr9HeXkV,Butorwa II,6,01-01-00
Gahisi Village,X0H3Tj2ScoA,Gahisi Village,RCPMr9HeXkV,Gahisi,6,01-01-00
Gasura Village,egeblNe3gPV,Gasura Village,RCPMr9HeXkV,Gasura,6,01-01-00
Kansoro Village,FNPOKjShoKd,Kansoro Village,RCPMr9HeXkV,Kansoro,6,01-01-00
Kanyampereri Village,lael9Rt9qjk,Kanyampereri Village,RCPMr9HeXkV,Kanyampereri,6,01-01-00
Nyagisenyi Village,eVmQkqjIKkz,Nyagisenyi Village,RCPMr9HeXkV,Nyagisenyi,6,01-01-00
Muhoza Sector,MBvztBzUp6n,Muhoza Sector,cW3vbipf30v,Muhoza,4,01-01-00
Cyabararika Cell,YoIxncMtIOL,Cyabararika Cell,MBvztBzUp6n,Cyabararika,5,01-01-00
Buhuye Village,LZOTnPLkvkd,Buhuye Village,YoIxncMtIOL,Buhuye,6,01-01-00
Bwuzuri Village,TgdC6QM93nc,Bwuzuri Village,YoIxncMtIOL,Bwuzuri,6,01-01-00
Gasanze Village,YvtyoSD8Out,Gasanze Village,YoIxncMtIOL,Gasanze,6,01-01-00
Gatare Village,yXEFrmN3StC,Gatare Village,YoIxncMtIOL,Gatare,6,01-01-00
Gatorwa Village,vFLF1cl2Nsj,Gatorwa Village,YoIxncMtIOL,Gatorwa,6,01-01-00
Kabogobogo Village,gdcTg9qgVKG,Kabogobogo Village,YoIxncMtIOL,Kabogobogo,6,01-01-00
Yorodani Village,e35gyAq9lYz,Yorodani Village,YoIxncMtIOL,Yorodani,6,01-01-00
Kigombe Cell,omYa6HMJhuX,Kigombe Cell,MBvztBzUp6n,Kigombe,5,01-01-00
Kavumu Village,iHlqYNeLWPw,Kavumu Village,omYa6HMJhuX,Kavumu,6,01-01-00
Kiryi Village,YxmsM38eD3z,Kiryi Village,omYa6HMJhuX,Kiryi,6,01-01-00
Mugara Village,bx1rIbwHHfb,Mugara Village,omYa6HMJhuX,Mugara,6,01-01-00
Nduruma Village,e91k1ojejra,Nduruma Village,omYa6HMJhuX,Nduruma,6,01-01-00
Nyamagumba Village,Ocj3whxTab3,Nyamagumba Village,omYa6HMJhuX,Nyamagumba,6,01-01-00
Nyamuremure Village,XU3aBHia0BI,Nyamuremure Village,omYa6HMJhuX,Nyamuremure,6,01-01-00
Rukereza Village,KRsqwu8MM8j,Rukereza Village,omYa6HMJhuX,Rukereza,6,01-01-00
Mpenge Cell,nVEXWkbDYJu,Mpenge Cell,MBvztBzUp6n,Mpenge,5,01-01-00
Gikwege Village,GcfcdV2zFR4,Gikwege Village,nVEXWkbDYJu,Gikwege,6,01-01-00
Giramahoro Village,xVB7Vl9pT0H,Giramahoro Village,nVEXWkbDYJu,Giramahoro,6,01-01-00
Mpenge Village,KwMVOrdqIaL,Mpenge Village,nVEXWkbDYJu,Mpenge,6,01-01-00
Rukoro Village,tYa5maM8kFj,Rukoro Village,nVEXWkbDYJu,Rukoro,6,01-01-00
Rusagara Village,ktLmW7rkl2v,Rusagara Village,nVEXWkbDYJu,Rusagara,6,01-01-00
Ruhengeri Cell,yovdXKw0pIh,Ruhengeri Cell,MBvztBzUp6n,Ruhengeri,5,01-01-00
Buhoro Village,gzwTicv8KCF,Buhoro Village,yovdXKw0pIh,Buhoro,6,01-01-00
Burera Village,K5pEi7Bzrgu,Burera Village,yovdXKw0pIh,Burera,6,01-01-00
Bushozi Village,P7vN2mfim5h,Bushozi Village,yovdXKw0pIh,Bushozi,6,01-01-00
Byimana Village,FzKa1eCzNV5,Byimana Village,yovdXKw0pIh,Byimana,6,01-01-00
Kabaya Village,uuopCAbrPsR,Kabaya Village,yovdXKw0pIh,Kabaya,6,01-01-00
Muhe Village,PszVZHBgnxg,Muhe Village,yovdXKw0pIh,Muhe,6,01-01-00
Susa Village,gmjZFfuenIO,Susa Village,yovdXKw0pIh,Susa,6,01-01-00
Muko Sector,lMPnXCXkM2z,Muko Sector,cW3vbipf30v,Muko,4,01-01-00
Cyivugiza Cell,M2P16uRtI9p,Cyivugiza Cell,lMPnXCXkM2z,Cyivugiza,5,01-01-00
Gakoro Village,ragnBMktZce,Gakoro Village,M2P16uRtI9p,Gakoro,6,01-01-00
Kabudundu Village,ZVfZmbIELvg,Kabudundu Village,M2P16uRtI9p,Kabudundu,6,01-01-00
Kamutara Village,asIoLPPqGHN,Kamutara Village,M2P16uRtI9p,Kamutara,6,01-01-00
Karebero Village,CD1PDG6bKQh,Karebero Village,M2P16uRtI9p,Karebero,6,01-01-00
Karwabigwi Village,qlcVsO3lhKc,Karwabigwi Village,M2P16uRtI9p,Karwabigwi,6,01-01-00
Nyagahondo Village,BUjjYYOMdYS,Nyagahondo Village,M2P16uRtI9p,Nyagahondo,6,01-01-00
Nyakanama Village,PKTqmWJba9l,Nyakanama Village,M2P16uRtI9p,Nyakanama,6,01-01-00
Nyiramuko Village,Bo9DuHkpYKe,Nyiramuko Village,M2P16uRtI9p,Nyiramuko,6,01-01-00
Sangano Village,tciZIGjPfXx,Sangano Village,M2P16uRtI9p,Sangano,6,01-01-00
Susa Village,gmjZFfuenIO,Susa Village,M2P16uRtI9p,Susa,6,01-01-00
